GMT,Net_pwr_Falcon,Net_pwr_Apollo,Net_pwr_bt3,Net_pwr_bt4,net_pwr_bt5
4/12/20 10:30 AM,126565.104,126582.0345,126644.2793,126720.6678,126759.5775
4/12/20 10:40 AM,118298.3554,118351.5446,118423.5911,118486.0323,118554.2455
4/12/20 10:50 AM,106087.6988,106143.8703,106207.5437,106223.5745,106245.4103
4/12/20 11:00 AM,93739.04605,93780.97594,93850.63841,93947.74784,94036.62217
4/12/20 11:10 AM,82569.02862,82631.71914,82635.66815,82711.51281,82712.86723
4/12/20 11:20 AM,69256.50128,69256.90301,69317.04478,69400.88328,69421.33385
4/12/20 11:30 AM,58081.77353,58133.27223,58210.68307,58301.01743,58370.20195
4/12/20 11:40 AM,49105.70067,49174.84851,49253.95278,49332.5647,49427.97221
4/12/20 11:50 AM,39186.74144,39247.43414,39256.82412,39318.36974,39328.36356
4/12/20 12:00 PM,31147.42604,31195.55342,31272.03689,31317.5442,31389.97345
4/12/20 12:10 PM,24872.09787,24913.45062,24943.8364,24944.37948,24993.928
4/12/20 12:20 PM,19591.98916,19640.40801,19678.94411,19722.05656,19807.08206
4/12/20 12:30 PM,14363.82031,14396.96697,14482.63136,14484.79633,14576.05172
4/12/20 12:40 PM,10022.7185,10039.65424,10072.9696,10089.46882,10133.58948
4/12/20 12:50 PM,6839.735911,6870.005119,6916.477595,6990.416097,7043.285755
4/12/20 1:00 PM,2762.581751,2785.438388,2825.148322,2871.292607,2935.33198
4/12/20 1:10 PM,2368.427579,2371.390281,2375.803743,2380.870284,2440.071545
4/12/20 1:20 PM,587.7226342,684.5440706,774.4298071,806.128194,832.4579913
4/12/20 1:30 PM,0,92.37541692,177.2611281,244.725847,275.5980632
4/12/20 1:40 PM,1201.771514,1274.317068,1361.404616,1436.734136,1532.074683
4/12/20 1:50 PM,4070.556518,4074.268195,4164.775032,4222.163445,4241.554533
4/12/20 2:00 PM,9234.76753,9270.425773,9280.800041,9329.63435,9402.075111
4/12/20 2:10 PM,12792.67582,12824.48942,12884.65986,12893.87502,12908.51204
4/12/20 2:20 PM,13406.03377,13503.63862,13563.34685,13652.40744,13708.07504
4/12/20 2:30 PM,13352.0668,13426.57231,13525.27341,13548.565,13557.10321
4/12/20 2:40 PM,28173.98889,28200.5881,28261.11619,28330.37927,28425.23484
4/12/20 2:50 PM,40902.70781,40903.10893,40962.54025,41060.70516,41137.41125
4/12/20 3:00 PM,52495.90226,52502.68083,52569.47712,52653.81857,52749.99061
4/12/20 3:10 PM,62230.68946,62319.79051,62411.50636,62494.2072,62525.45812
4/12/20 3:20 PM,75956.5417,75977.90665,76075.91875,76173.52662,76268.44362
4/12/20 3:30 PM,93723.57348,93767.80766,93773.34323,93800.87688,93896.89082
4/12/20 3:40 PM,115342.5083,115393.032,115430.0242,115514.2918,115576.2282
4/12/20 3:50 PM,143685.3253,143748.5318,143784.027,143805.4569,143857.1729
4/12/20 4:00 PM,194149.5321,194169.6964,194200.8946,194226.7938,194306.1253
4/12/20 4:10 PM,194149.5321,194184.5752,194247.9141,194289.3098,194360.0378
4/12/20 4:20 PM,194149.5321,194221.5244,194238.0425,194322.6414,194421.2335
4/12/20 4:30 PM,194149.5321,194156.0069,194163.2893,194203.7905,194210.0219
4/12/20 4:40 PM,194149.5321,194205.3583,194241.8671,194315.4069,194413.952
4/12/20 4:50 PM,194149.5321,194207.7975,194275.2878,194311.2352,194402.1722
4/12/20 5:00 PM,194149.5321,194167.9754,194220.7327,194258.6953,194337.1475
4/12/20 5:10 PM,194149.5321,194181.4592,194233.9611,194246.9172,194334.5497
4/12/20 5:20 PM,194149.5321,194161.5128,194207.4796,194304.1925,194398.4041
4/12/20 5:30 PM,194149.5321,194210.9717,194287.6142,194320.6062,194325.7107
4/12/20 5:40 PM,194149.5321,194226.6128,194319.7788,194386.5094,194459.7625
4/12/20 5:50 PM,194149.5321,194162.1601,194245.9841,194304.3798,194331.5281
4/12/20 6:00 PM,194149.5321,194169.8062,194215.0335,194277.1081,194360.4757
4/12/20 6:10 PM,194149.5321,194245.775,194262.6473,194289.5737,194309.0696
4/12/20 6:20 PM,194149.5321,194192.8924,194265.6045,194307.5887,194372.129
4/12/20 6:30 PM,194149.5321,194179.1655,194211.4662,194224.579,194267.7392
4/12/20 6:40 PM,167134.6947,167198.9918,167282.6355,167332.471,167372.5647
4/12/20 6:50 PM,135350.6751,135399.6836,135441.2118,135465.1842,135530.9389
4/12/20 7:00 PM,113409.9419,113458.9143,113527.4759,113557.0335,113635.6566
4/12/20 7:10 PM,87947.9891,87977.82579,88039.30229,88127.88998,88149.60562
4/12/20 7:20 PM,57760.63553,57788.60463,57880.42072,57947.24329,58019.60099
4/12/20 7:30 PM,33496.82038,33535.87137,33564.07653,33630.33051,33726.77433
4/12/20 7:40 PM,16483.75728,16500.03132,16509.68612,16570.78564,16596.16184
4/12/20 7:50 PM,5620.806602,5679.124626,5729.700669,5828.499705,5870.066573
4/12/20 8:00 PM,403.5365407,437.0113177,526.9477482,599.9543199,626.6078516
4/12/20 8:10 PM,0,64.85957154,151.5654072,174.8139417,192.0851771
4/12/20 8:20 PM,972.7086178,1009.810259,1035.76056,1133.004712,1146.055803
4/12/20 8:30 PM,999.7995095,1068.402311,1125.258941,1195.309483,1290.730408
4/12/20 8:40 PM,31734.54163,31830.31172,31853.73942,31913.19373,31951.50904
4/12/20 8:50 PM,110078.179,110099.2952,110134.0261,110136.9528,110144.4797
4/12/20 9:00 PM,103362.5585,103382.3457,103444.6647,103482.2129,103571.6949
4/12/20 9:10 PM,112833.6902,112916.0964,112941.3224,112982.2833,113014.4145
4/12/20 9:20 PM,111948.1441,111972.3786,112023.6899,112094.739,112103.2684
4/12/20 9:30 PM,79131.80947,79213.54538,79248.6638,79283.72725,79345.15904
4/12/20 9:40 PM,73109.2949,73160.09546,73177.35839,73251.05919,73282.02138
4/12/20 9:50 PM,78369.06888,78458.25392,78500.69469,78548.95465,78615.20464
4/12/20 10:00 PM,97817.36105,97894.9266,97957.86621,98036.54318,98112.69819
4/12/20 10:10 PM,122143.1687,122185.3119,122216.2591,122246.9874,122293.1591
4/12/20 10:20 PM,129471.438,129511.5694,129548.5111,129613.9113,129691.8364
4/12/20 10:30 PM,126632.0192,126634.5492,126674.0452,126719.0555,126734.5412
4/12/20 10:40 PM,117619.6578,117688.5999,117688.9112,117690.8836,117734.9824
4/12/20 10:50 PM,110013.734,110060.491,110087.412,110105.0102,110198.9278
4/12/20 11:00 PM,101036.3183,101112.8125,101197.4664,101249.9368,101283.9166
4/12/20 11:10 PM,92492.29235,92583.47622,92675.3124,92759.76081,92765.11167
4/12/20 11:20 PM,83136.92139,83142.29869,83148.13423,83196.51659,83219.67373
4/12/20 11:30 PM,73881.96506,73981.62154,74071.40442,74079.63,74135.1936
4/12/20 11:40 PM,63248.56489,63278.43087,63349.74249,63374.20253,63389.24228
4/12/20 11:50 PM,52798.42474,52882.60995,52903.29392,52980.59857,53044.70794
4/13/20 12:00 AM,43874.53691,43920.50242,43935.21681,44002.60236,44027.50278
4/13/20 12:10 AM,36779.1235,36792.79314,36890.57022,36935.28119,36967.0804
4/13/20 12:20 AM,28777.15746,28850.65057,28858.80562,28918.37733,28938.8559
4/13/20 12:30 AM,22636.30222,22671.96662,22724.16192,22759.06656,22814.35815
4/13/20 12:40 AM,16683.42448,16684.88329,16758.20165,16844.3459,16898.53682
4/13/20 12:50 AM,12601.7131,12698.87256,12749.18306,12767.97581,12810.21642
4/13/20 1:00 AM,8980.744082,9080.743812,9109.182948,9156.245455,9207.298981
4/13/20 1:10 AM,6191.950823,6261.33939,6343.837382,6384.994874,6450.17723
4/13/20 1:20 AM,3045.628,3135.242063,3197.211117,3198.043275,3269.852477
4/13/20 1:30 AM,2886.242377,2894.108844,2966.76002,3023.758122,3105.475032
4/13/20 1:40 AM,735.4139612,786.6210297,858.5624735,957.6005807,981.285367
4/13/20 1:50 AM,0.879865213,20.26484268,84.05384532,148.3044216,242.4703792
4/13/20 2:00 AM,719.1752024,782.913123,805.574646,836.3560036,842.879979
4/13/20 2:10 AM,2810.203725,2899.67409,2992.722082,3018.244127,3031.640994
4/13/20 2:20 AM,4723.648042,4735.551534,4814.885519,4908.143107,4946.25952
4/13/20 2:30 AM,9602.833784,9616.017021,9648.064606,9695.411702,9776.456687
4/13/20 2:40 AM,10020.02804,10038.30815,10061.87609,10070.07235,10158.45732
4/13/20 2:50 AM,12463.76494,12475.49361,12476.07112,12554.19307,12632.94695
4/13/20 3:00 AM,27071.89326,27100.03388,27112.94462,27183.31798,27257.17242
4/13/20 3:10 AM,37229.07423,37248.77555,37263.00371,37360.94123,37423.77959
4/13/20 3:20 AM,44512.0949,44584.51828,44675.0388,44739.17357,44763.04934
4/13/20 3:30 AM,53314.31714,53352.18267,53408.01891,53495.59278,53561.86002
4/13/20 3:40 AM,67673.93685,67763.41985,67862.21712,67862.91287,67913.2422
4/13/20 3:50 AM,84812.60523,84875.76054,84891.63541,84953.73674,85029.81465
4/13/20 4:00 AM,105574.1597,105585.9934,105664.8462,105713.8647,105764.54
4/13/20 4:10 AM,131044.3824,131096.9009,131126.3637,131152.192,131160.606
4/13/20 4:20 AM,165341.6156,165392.0493,165392.5487,165394.6756,165395.2189
4/13/20 4:30 AM,194149.5321,194175.7521,194190.859,194219.8348,194304.9118
4/13/20 4:40 AM,194149.5321,194180.2989,194259.6678,194346.5968,194358.7243
4/13/20 4:50 AM,194149.5321,194151.7403,194198.6191,194237.166,194304.1269
4/13/20 5:00 AM,194149.5321,194215.3212,194287.918,194349.9333,194407.474
4/13/20 5:10 AM,194149.5321,194247.101,194304.352,194378.3969,194444.4253
4/13/20 5:20 AM,194149.5321,194166.4567,194190.0934,194268.4325,194340.4285
4/13/20 5:30 AM,194149.5321,194162.5934,194248.6737,194334.9516,194342.4257
4/13/20 5:40 AM,194149.5321,194185.4656,194277.4869,194339.7846,194429.2389
4/13/20 5:50 AM,194149.5321,194175.6199,194183.3535,194256.9826,194323.6232
4/13/20 6:00 AM,194149.5321,194248.5919,194346.6818,194368.2022,194379.2799
4/13/20 6:10 AM,194149.5321,194167.9665,194226.5032,194239.3482,194271.095
4/13/20 6:20 AM,194149.5321,194212.954,194264.8011,194279.3121,194283.7343
4/13/20 6:30 AM,194149.5321,194170.7419,194185.7959,194260.8318,194360.195
4/13/20 6:40 AM,194149.5321,194178.7905,194198.4324,194280.0901,194362.4235
4/13/20 6:50 AM,194149.5321,194231.7361,194301.2187,194343.5794,194422.6363
4/13/20 7:00 AM,162576.7365,162621.5614,162627.0022,162687.618,162775.2461
4/13/20 7:10 AM,140693.3698,140767.4339,140777.2866,140783.288,140862.3088
4/13/20 7:20 AM,114434.2523,114523.8988,114526.6805,114586.2479,114653.5906
4/13/20 7:30 AM,87698.40906,87755.85691,87835.08235,87909.14166,87998.00321
4/13/20 7:40 AM,63771.51014,63783.80171,63793.66633,63845.96162,63860.91554
4/13/20 7:50 AM,37393.63025,37458.44202,37542.73895,37623.69419,37659.1168
4/13/20 8:00 AM,17441.39418,17471.4958,17551.72237,17583.48102,17626.92085
4/13/20 8:10 AM,6296.185472,6321.141442,6382.867456,6387.195314,6441.990298
4/13/20 8:20 AM,912.2001535,922.1496229,983.0336444,1000.891399,1047.138123
4/13/20 8:30 AM,0,5.045212527,95.32083596,165.8194934,196.1540005
4/13/20 8:40 AM,252.5555507,301.7813722,337.3275447,350.7511446,406.7864539
4/13/20 8:50 AM,8602.585725,8611.761415,8668.474862,8726.736967,8736.787483
4/13/20 9:00 AM,22600.20543,22689.88142,22739.91127,22821.09925,22830.69998
4/13/20 9:10 AM,107530.8418,107532.3374,107561.5555,107650.7689,107687.6068
4/13/20 9:20 AM,62668.68863,62751.13577,62846.73058,62938.16251,63004.30446
4/13/20 9:30 AM,79222.88313,79298.47652,79303.91721,79346.14153,79374.64938
4/13/20 9:40 AM,129700.2417,129729.7386,129733.1274,129798.968,129898.6033
4/13/20 9:50 AM,135688.2305,135778.8301,135793.2175,135870.0702,135954.8728
4/13/20 10:00 AM,92805.54764,92806.43994,92815.30984,92841.67909,92887.26762
4/13/20 10:10 AM,76303.8554,76375.05362,76459.37612,76500.69639,76589.03866
4/13/20 10:20 AM,86384.06725,86433.47531,86480.31319,86517.3343,86616.22441
4/13/20 10:30 AM,104354.3171,104440.8016,104476.4869,104561.6563,104594.4042
4/13/20 10:40 AM,122706.2837,122763.9377,122764.353,122784.1739,122876.2002
4/13/20 10:50 AM,128788.46,128860.3909,128893.2944,128897.8821,128928.9672
4/13/20 11:00 AM,124168.7593,124182.5522,124218.8843,124223.6004,124292.7011
4/13/20 11:10 AM,117638.2464,117652.1172,117708.8908,117731.6554,117761.3074
4/13/20 11:20 AM,110112.5327,110162.3647,110211.2889,110290.1195,110294.5223
4/13/20 11:30 AM,101373.6717,101443.2578,101529.4564,101610.1676,101622.2421
4/13/20 11:40 AM,91449.05696,91485.7154,91574.31495,91616.41422,91692.43404
4/13/20 11:50 AM,80893.15102,80964.73111,81040.58609,81096.4639,81182.46863
4/13/20 12:00 PM,71450.42099,71528.15432,71606.75761,71675.73006,71708.15166
4/13/20 12:10 PM,60685.72048,60696.38241,60702.9859,60744.03372,60798.83454
4/13/20 12:20 PM,51109.52329,51122.61061,51178.88371,51224.64901,51264.14675
4/13/20 12:30 PM,43130.0681,43198.29992,43268.42434,43286.4713,43311.44762
4/13/20 12:40 PM,34199.11422,34240.70314,34272.37616,34338.16049,34404.08315
4/13/20 12:50 PM,26725.80546,26754.4392,26797.89989,26875.89698,26969.90005
4/13/20 1:00 PM,20131.16226,20149.03928,20214.87182,20258.63806,20323.79872
4/13/20 1:10 PM,15730.8008,15795.02605,15852.61624,15888.70936,15896.16797
4/13/20 1:20 PM,11400.75289,11482.28913,11560.05579,11567.74453,11649.18036
4/13/20 1:30 PM,7986.683962,8040.450455,8040.981827,8088.185522,8184.172741
4/13/20 1:40 PM,4469.343125,4561.504302,4655.647093,4660.59463,4700.981419
4/13/20 1:50 PM,2977.064075,2992.070591,3019.404435,3077.368016,3142.826783
4/13/20 2:00 PM,611.0613498,687.0417251,696.9981708,796.576485,799.99885
4/13/20 2:10 PM,0,38.05121049,115.3947366,125.2704174,155.6080404
4/13/20 2:20 PM,0,77.38666933,135.4195502,169.6343342,248.8595897
4/13/20 2:30 PM,278.1427144,312.3657955,382.6208884,455.5446709,544.841178
4/13/20 2:40 PM,2809.100591,2898.799071,2928.182323,3015.183353,3091.482451
4/13/20 2:50 PM,6069.311004,6097.058844,6171.589651,6222.28624,6297.359918
4/13/20 3:00 PM,12242.17309,12293.45028,12345.49696,12379.05333,12477.26491
4/13/20 3:10 PM,14012.17598,14081.16979,14176.80151,14261.09738,14359.64232
4/13/20 3:20 PM,12235.75985,12282.78288,12320.15553,12343.05719,12355.63698
4/13/20 3:30 PM,23840.0483,23859.39571,23906.83539,23946.34969,23982.44544
4/13/20 3:40 PM,33002.18659,33031.22977,33086.2141,33119.47195,33184.78711
4/13/20 3:50 PM,40715.50265,40759.16669,40765.51879,40807.55052,40895.42717
4/13/20 4:00 PM,51376.36151,51469.47605,51489.96215,51580.57597,51646.45622
4/13/20 4:10 PM,65912.6634,65919.00061,65963.7139,65967.7191,66054.00792
4/13/20 4:20 PM,81048.85738,81096.44702,81168.10098,81254.04153,81263.85405
4/13/20 4:30 PM,98793.58517,98818.03122,98860.12413,98864.59282,98950.1857
4/13/20 4:40 PM,121970.9788,122066.9809,122121.3002,122128.704,122213.3106
4/13/20 4:50 PM,154271.4718,154369.6843,154412.5734,154458.6625,154556.7197
4/13/20 5:00 PM,194149.5321,194244.6382,194245.1765,194259.1114,194282.5675
4/13/20 5:10 PM,194149.5321,194162.4004,194228.5325,194238.1917,194281.6372
4/13/20 5:20 PM,194149.5321,194234.292,194243.1785,194260.5739,194331.3208
4/13/20 5:30 PM,194149.5321,194212.4815,194311.3759,194355.8081,194402.4427
4/13/20 5:40 PM,194149.5321,194184.2224,194187.7563,194195.8371,194205.3707
4/13/20 5:50 PM,194149.5321,194225.6021,194231.0524,194270.6962,194272.8806
4/13/20 6:00 PM,194149.5321,194232.59,194247.3555,194289.2031,194335.041
4/13/20 6:10 PM,194149.5321,194215.066,194246.7194,194323.5069,194415.5462
4/13/20 6:20 PM,194149.5321,194184.4623,194232.4902,194236.1204,194334.6764
4/13/20 6:30 PM,194149.5321,194201.0947,194269.1448,194303.937,194342.2882
4/13/20 6:40 PM,194149.5321,194152.3149,194244.0393,194246.794,194318.4009
4/13/20 6:50 PM,194149.5321,194160.213,194173.6337,194260.7454,194329.9731
4/13/20 7:00 PM,194149.5321,194198.9485,194203.6521,194286.3779,194322.0269
4/13/20 7:10 PM,194149.5321,194150.8867,194185.098,194246.4714,194317.1491
4/13/20 7:20 PM,167194.0501,167216.1618,167252.0448,167318.3624,167401.4106
4/13/20 7:30 PM,140586.6669,140626.3939,140648.5193,140709.9674,140711.6111
4/13/20 7:40 PM,115387.7556,115471.121,115560.3597,115608.9578,115694.2414
4/13/20 7:50 PM,93707.45781,93805.91141,93838.58832,93923.23885,94001.75192
4/13/20 8:00 PM,66264.79778,66340.64654,66392.74527,66427.78548,66486.12696
4/13/20 8:10 PM,44373.88093,44428.95256,44434.87928,44534.02648,44633.044
4/13/20 8:20 PM,29141.27728,29217.09455,29290.08747,29385.52757,29436.1007
4/13/20 8:30 PM,18185.16966,18209.07836,18278.63782,18328.1601,18411.23534
4/13/20 8:40 PM,7757.689586,7804.405431,7862.309399,7867.965227,7904.258991
4/13/20 8:50 PM,719.5040629,729.4614979,773.9926219,822.6835357,909.5791597
4/13/20 9:00 PM,0,45.48204534,104.0992023,104.8693426,147.4279021
4/13/20 9:10 PM,5362.277211,5369.506108,5468.466054,5474.229214,5546.366049
4/13/20 9:20 PM,19934.43193,19992.45002,20073.79776,20141.86645,20179.70239
4/13/20 9:30 PM,46658.03546,46709.09422,46788.76424,46810.69527,46848.24737
4/13/20 9:40 PM,73994.9322,74011.93565,74025.98799,74071.04516,74120.15727
4/13/20 9:50 PM,102965.2691,103003.907,103082.6725,103131.3403,103215.8442
4/13/20 10:00 PM,111831.5294,111918.8953,111962.3682,111995.4166,112084.1136
4/13/20 10:10 PM,82249.90304,82267.9055,82284.55755,82366.65534,82397.30204
4/13/20 10:20 PM,69364.67631,69418.2754,69504.84795,69550.96213,69640.84297
4/13/20 10:30 PM,62143.47699,62236.61221,62317.15659,62330.54868,62395.34505
4/13/20 10:40 PM,64764.87779,64821.7796,64839.50183,64870.09277,64945.66305
4/13/20 10:50 PM,88226.7466,88275.35234,88364.23528,88445.98874,88483.76028
4/13/20 11:00 PM,121603.7454,121614.7043,121682.8505,121743.9098,121839.7159
4/13/20 11:10 PM,117364.2988,117457.004,117478.7887,117549.908,117571.2383
4/13/20 11:20 PM,110248.0223,110320.2516,110368.6686,110400.3468,110419.3733
4/13/20 11:30 PM,99802.96746,99818.41143,99873.45851,99874.25094,99950.57017
4/13/20 11:40 PM,90882.11077,90965.24031,91019.29363,91082.11522,91152.28503
4/13/20 11:50 PM,82316.97408,82391.92671,82484.4286,82556.12327,82563.2318
4/14/20 12:00 AM,76042.2779,76050.69219,76062.16532,76082.35082,76111.92758
4/14/20 12:10 AM,69848.08023,69936.30492,69980.70714,70067.30209,70125.34533
4/14/20 12:20 AM,63174.44114,63193.98226,63258.22505,63348.55726,63428.73042
4/14/20 12:30 AM,55400.16751,55407.25998,55416.07983,55436.83613,55511.04597
4/14/20 12:40 AM,46447.87669,46474.25315,46481.28052,46536.52856,46585.00225
4/14/20 12:50 AM,38623.72619,38631.21517,38658.31668,38725.73855,38786.20224
4/14/20 1:00 AM,31278.21319,31308.25976,31341.71256,31366.9723,31389.76676
4/14/20 1:10 AM,25408.53034,25490.10194,25561.31346,25649.39539,25700.45978
4/14/20 1:20 AM,18742.82429,18758.34798,18808.43531,18892.76974,18919.74799
4/14/20 1:30 AM,13720.49591,13777.7444,13801.72885,13838.46139,13859.91368
4/14/20 1:40 AM,9460.859019,9481.920393,9502.152119,9577.431439,9623.959867
4/14/20 1:50 AM,6599.331135,6672.179299,6683.545709,6776.282546,6864.996759
4/14/20 2:00 AM,4317.123401,4366.156074,4372.697172,4464.607572,4538.318025
4/14/20 2:10 AM,2276.508036,2318.080849,2388.465444,2488.349173,2543.806404
4/14/20 2:20 AM,1441.756362,1521.351581,1611.081862,1690.951651,1743.415194
4/14/20 2:30 AM,287.7505303,312.6705783,345.2278187,368.1087182,432.8856153
4/14/20 2:40 AM,0,18.47739112,22.21286287,104.6836808,172.147614
4/14/20 2:50 AM,0,68.87338522,109.2128052,164.5766081,202.0021922
4/14/20 3:00 AM,0,25.89767361,98.56834194,164.8013731,173.3916849
4/14/20 3:10 AM,2463.739041,2478.788413,2506.039755,2537.764236,2611.250117
4/14/20 3:20 AM,6493.088545,6540.922587,6588.037929,6681.382602,6762.831154
4/14/20 3:30 AM,13502.07904,13516.11705,13589.10401,13589.18087,13657.08322
4/14/20 3:40 AM,15408.61717,15471.75588,15487.93686,15497.53983,15504.56865
4/14/20 3:50 AM,19509.10892,19578.80739,19655.9961,19724.81543,19810.91741
4/14/20 4:00 AM,29655.1069,29660.15222,29727.98235,29821.07991,29894.66646
4/14/20 4:10 AM,36535.79105,36579.94462,36592.04774,36619.10632,36668.29903
4/14/20 4:20 AM,43092.53829,43163.32382,43223.11667,43300.00296,43368.99679
4/14/20 4:30 AM,54522.85596,54574.63724,54577.83154,54656.25391,54745.99121
4/14/20 4:40 AM,68045.59072,68080.36714,68137.46888,68176.35059,68184.07456
4/14/20 4:50 AM,84068.7851,84109.85991,84133.96458,84156.2006,84225.47092
4/14/20 5:00 AM,104202.2943,104235.3527,104317.4478,104369.9218,104371.5325
4/14/20 5:10 AM,130573.798,130637.6742,130687.9773,130740.2087,130765.7419
4/14/20 5:20 AM,165464.0214,165548.9317,165571.7024,165614.2286,165693.9518
4/14/20 5:30 AM,194149.5321,194183.4116,194277.3813,194368.6569,194455.3104
4/14/20 5:40 AM,194149.5321,194242.003,194322.0074,194376.0045,194446.0472
4/14/20 5:50 AM,194149.5321,194177.4261,194274.7464,194339.5127,194340.6366
4/14/20 6:00 AM,194149.5321,194194.8209,194263.271,194283.2586,194288.0477
4/14/20 6:10 AM,194149.5321,194206.8131,194264.2764,194342.3229,194372.3843
4/14/20 6:20 AM,194149.5321,194169.181,194183.2176,194256.5479,194306.51
4/14/20 6:30 AM,194149.5321,194197.4033,194215.5655,194270.0657,194277.6178
4/14/20 6:40 AM,194149.5321,194168.4052,194238.112,194240.4055,194298.8745
4/14/20 6:50 AM,194149.5321,194181.825,194267.6992,194301.7759,194380.0486
4/14/20 7:00 AM,194149.5321,194156.9516,194242.2252,194246.73,194292.6136
4/14/20 7:10 AM,194149.5321,194238.8372,194279.4251,194315.9883,194381.8022
4/14/20 7:20 AM,194149.5321,194222.1062,194296.6729,194327.5772,194352.8201
4/14/20 7:30 AM,173750.4447,173824.0657,173916.2479,173973.5361,174033.607
4/14/20 7:40 AM,163050.8287,163056.5357,163118.8064,163182.416,163229.4708
4/14/20 7:50 AM,147757.48,147785.532,147856.7472,147895.0001,147977.2938
4/14/20 8:00 AM,123039.8608,123049.6327,123061.4337,123102.7244,123108.1632
4/14/20 8:10 AM,100619.4021,100690.8656,100759.0098,100767.3378,100790.5854
4/14/20 8:20 AM,75949.42837,75964.49299,76004.31742,76030.1918,76089.83681
4/14/20 8:30 AM,48760.37781,48811.69828,48849.87046,48890.56771,48925.31419
4/14/20 8:40 AM,29127.61391,29171.45837,29261.73164,29340.35152,29362.70114
4/14/20 8:50 AM,16334.59901,16431.82161,16436.42766,16459.02848,16465.62518
4/14/20 9:00 AM,6175.920964,6224.255169,6264.091811,6270.287748,6348.370884
4/14/20 9:10 AM,340.4391221,426.573737,509.5810213,582.8052771,658.5330681
4/14/20 9:20 AM,0,99.05094739,168.5006224,258.5239199,279.7522555
4/14/20 9:30 AM,6311.363891,6334.860017,6407.990594,6425.720837,6509.57908
4/14/20 9:40 AM,21936.20057,22022.45669,22033.65112,22041.38202,22072.47362
4/14/20 9:50 AM,43495.8871,43526.97459,43559.15547,43615.03606,43643.42537
4/14/20 10:00 AM,63631.5523,63666.35482,63701.64709,63783.12917,63839.11216
4/14/20 10:10 AM,77503.89492,77554.90374,77612.71544,77706.9966,77745.47162
4/14/20 10:20 AM,85596.54134,85687.04733,85705.41725,85717.08156,85791.6023
4/14/20 10:30 AM,85340.17517,85382.30155,85394.50368,85396.57665,85465.9853
4/14/20 10:40 AM,85114.41523,85211.4188,85290.82637,85327.04965,85353.61132
4/14/20 10:50 AM,77295.28741,77360.01822,77396.47639,77477.38494,77542.20552
4/14/20 11:00 AM,78024.22477,78087.03837,78166.11467,78242.22593,78307.52989
4/14/20 11:10 AM,89192.85618,89218.67875,89250.13505,89288.82447,89386.90936
4/14/20 11:20 AM,97274.28688,97313.84279,97385.1809,97400.74966,97416.60058
4/14/20 11:30 AM,109087.4646,109116.122,109179.9312,109274.7201,109372.0535
4/14/20 11:40 AM,112114.3122,112146.5167,112206.1179,112255.8235,112328.2801
4/14/20 11:50 AM,107234.6514,107246.3665,107298.8515,107298.9751,107335.303
4/14/20 12:00 PM,98182.84096,98203.92087,98292.65634,98323.91242,98381.52485
4/14/20 12:10 PM,91874.68547,91897.17466,91973.08929,92033.91129,92083.36037
4/14/20 12:20 PM,85721.87924,85790.62528,85875.40084,85933.44002,85999.817
4/14/20 12:30 PM,78925.35253,78968.50421,79028.12387,79085.49852,79180.98451
4/14/20 12:40 PM,69678.72087,69743.4809,69805.13341,69846.63947,69906.36651
4/14/20 12:50 PM,62192.10297,62270.92921,62366.04525,62458.17402,62508.28095
4/14/20 1:00 PM,53593.29214,53677.10317,53751.69225,53830.41667,53925.64134
4/14/20 1:10 PM,44685.99292,44694.52254,44740.33671,44754.7163,44820.81701
4/14/20 1:20 PM,36639.6084,36660.33926,36727.61898,36776.47219,36786.02536
4/14/20 1:30 PM,29697.51315,29726.95926,29774.43601,29857.67242,29915.71742
4/14/20 1:40 PM,23103.39706,23126.18099,23203.03157,23284.42002,23363.73693
4/14/20 1:50 PM,18152.63474,18242.71296,18301.22835,18320.51408,18329.4348
4/14/20 2:00 PM,13455.9128,13539.77886,13561.40818,13608.97994,13688.30585
4/14/20 2:10 PM,9604.975035,9632.597215,9637.025408,9715.65378,9723.298539
4/14/20 2:20 PM,6824.185165,6837.193626,6921.36485,7016.894313,7075.233799
4/14/20 2:30 PM,4733.923848,4766.044325,4849.202874,4896.601146,4912.097337
4/14/20 2:40 PM,3038.525588,3076.585481,3139.193678,3236.718228,3320.688828
4/14/20 2:50 PM,2202.516782,2293.208222,2321.689558,2388.935248,2389.448372
4/14/20 3:00 PM,616.1296283,625.5468776,667.4791139,739.4692772,817.0916288
4/14/20 3:10 PM,0,69.81097052,167.5237065,222.5864819,281.5945087
4/14/20 3:20 PM,208.8278879,272.2420494,366.215936,369.1129614,422.7106479
4/14/20 3:30 PM,1878.926354,1967.501853,2027.625802,2040.840351,2069.605575
4/14/20 3:40 PM,3139.3636,3147.041477,3199.707842,3241.565574,3258.754466
4/14/20 3:50 PM,4725.864441,4796.903806,4826.71468,4885.162822,4978.455611
4/14/20 4:00 PM,5063.927447,5073.816973,5119.200124,5160.988983,5196.461403
4/14/20 4:10 PM,9857.21094,9940.892269,10004.21954,10058.26744,10080.00226
4/14/20 4:20 PM,22070.06152,22109.68801,22139.72301,22214.75039,22263.11212
4/14/20 4:30 PM,30739.35548,30795.31017,30801.13889,30882.20796,30890.72
4/14/20 4:40 PM,36682.80201,36727.12368,36756.43146,36837.86277,36869.55116
4/14/20 4:50 PM,41984.64695,42063.45233,42133.30332,42216.03334,42302.11954
